text,text_en,cmp_code,eu_code,party_id,year,sentence_id,cmp_code_clean,frame (Abbie and Dee),frame(Mo and Sam),agreement_column
"Projekte der mobilen Beratung gegen Rechtsextremismus, Opferberatungen und zivilgesellschaftliche Demokratiebündnisse, Migrant*innen-Selbstorganisationen sowie Antifa-Initiativen müssen mit einem echten, wirksamen Demokratiefördergesetz stärker unterstützt und langfristig finanziell abgesichert werden.","Mobile counselling projects against right-wing extremism, victim counselling and civil society democracy alliances, migrant self-organizations and antifa initiatives must be given more support and long-term financial security with a genuine, effective democracy promotion law.",606.1,,41223,2025,41223_2025_72412,606.1,humanitarian,humanitarian,1
3. Mehr Demokratie für die Einwanderungsgesellschaft,We must continue to counter poverty migration from the Third World with efficient measures to promote development and help people to help themselves,H,,41113,2017,41113_2017_57992,H,economic,economic,1
Armutswanderungen aus der Dritten Welt müssen wir auch weiter­hin mit effizienten Maßnahmen der Entwicklungsförderung und der Hilfe zur Selbst­hilfe begegnen,,107.0,,41521,1998,41521_1998_99627,107,economic,economic,1
"-   Hierzu soll, unabhängig von der mittel-bis langfristigen Förderung von Deutsch als Fremdsprache, Englisch als ergänzende Verkehrs-und Arbeitssprache in Bereichen der öffentlichen Verwaltung gefördert und etabliert werden, die für die gezielte Zuwanderung relevant sind.","- To this end, English is to be promoted and established as a supplementary language of communication and work in areas of public administration relevant to targeted immigration, independently of the medium- to long-term promotion of German as a foreign language.",607.0,,41420,2013,41420_2013_26027,607,cultural,cultural,1
Integration und Teilhabe – die deutsche Einwanderungsgesellschaft gestalten:,Integration and Participation - Shaping the German Immigration Society:,H,,41320,2017,41320_2017_11087,H,cultural,cultural,1
"Die lokale Zivilgesellschaft, Menschen in der Diaspora und Nachfahren der Opfer kolonialer Verbrechen sind Partner*innen.","Local civil society, people in the diaspora and descendants of victims of colonial crimes are partners.",103.1,,41113,2021,41113_2021_94371,103.1,cultural,cultural,1
"Ohne gleichberechtigten Einbezug der in Deutschland lebenden MigrantInnen in die Lösung von Konflikten, ohne Öffnung aller Berufe für diese Menschen und ohne Förderung der bürgerrechtlichen und integrativen Arbeit der Verbände von MigrantInnen sind multikulturelle Konflikte nicht lösbar und Integration unmöglich","Without equal inclusion of migrants living in Germany in the resolution of conflicts, without opening all professions to these people and without promoting the civil rights and integrative work of migrants' associations, multicultural conflicts cannot be resolved and integration is impossible",607.0,,41113,1998,41113_1998_8518,607,cultural,cultural,1
Zudem war die Massenmigration in die EU seit 2015 bei Ratifizierung des EU-Vertrages 1993 nicht vorhersehbar.,"In addition, the mass migration into the EU since 2015 was not foreseeable when the EU Treaty was ratified in 1993.",601.2,,41953,2025,41953_2025_1215,601.2,neutral,neutral,1
"Deutschland ist auf die Einwanderung von qualifizierten und fleißigen Menschen angewiesen, wenn wir unseren Wohlstand auch zukünftig erhalten wollen.",Germany is dependent on the immigration of qualified and hard-working people if we want to maintain our prosperity in the future.,602.2,,41420,2017,41420_2017_12721,602.2,economic,economic,1
"Auch müssen Möglichkeiten für ausländische Auszubildende geschaffen werden, sich in Deutschland ausbilden zu lassen.",Opportunities must also be created for foreign trainees to train in Germany.,411.0,,41420,2002,41420_2002_100600,411,economic,economic,1
"Darüber hinaus müssen Nachbarländer Syriens, die mehr als eine Million Flüchtlinge aufgenommen haben, unsere volle Unterstützung bei der Versorgung der Flüchtlinge bekommen.","In addition, Syria's neighboring countries, which have taken in more than one million refugees, must receive our full support in caring for the refugees.",107.0,,41113,2013,41113_2013_34608,107,humanitarian,humanitarian,1
"Deshalb ist die Unterstützung der Kommunen bei der Unterbringung und Integration von Geflüchteten von zentraler Bedeutung, um den Herausforderungen der aktuellen Flüchtlingssituation gerecht zu werden.",Supporting local authorities in the accommodation and integration of refugees is therefore of central importance in order to meet the challenges of the current refugee situation.,607.2,,41912,2025,41912_2025_24114,607.2,cultural,cultural,1
Wohnsitzauflage und Residenzpflicht für Geflüchtete müssen wieder fallen.,The residence requirement and the residence obligation for refugees must be dropped again.,201.2,,41113,2017,41113_2017_57922,201.2,humanitarian,economic,0
Das Asylbewerberleistungsgesetz wird abgeschafft.,The Asylum Seekers' Benefits Act is abolished.,607.2,,41223,2017,41223_2017_79603,607.2,humanitarian,humanitarian,1
"Wir wollen die Kommunen vom Bund finanziell so ausstatten, dass sie Asylsuchenden eine menschenwürdige und integrationsfördernde Wohnsituation gewährleisten können.",We want the federal government to provide local authorities with the financial resources they need to guarantee asylum seekers a decent housing situation that promotes integration.,607.2,,41912,2025,41912_2025_24142,607.2,cultural,cultural,1
auch alle ausländerrechtlichen Maßnahmen ergriffen werden.,all measures under immigration law,608.2,,41420,2025,41420_2025_42194,608.2,neutral,neutral,1
"Die Fortsetzung einer einseitigen Politik, die in weiten Teilen auf der Abwehr von Geflüchteten, unfairer Handels- und Agrarpolitik und der Ausbeutung von Rohstoffvorkommen fußt, lehnen wir ab und machen uns für eine gemeinsam entwickelte EU-Afrika-Strategie stark.","We reject the continuation of a one-sided policy that is largely based on the rejection of refugees, unfair trade and agricultural policies, and the exploitation of raw material deposits, and we advocate for a jointly developed EU-Africa strategy.",107,,41113,2021,41113_2021_94117,107,humanitarian,humanitarian,1
Die verfassungswidrige Grenzöffnung und die massiven Grundrechtseinschränkungen im Namen der Corona-Krise waren die bisherigen Höhepunkte im täglichen Bruch von Recht und Verfassung durch Regierungspolitiker.,The unconstitutional opening of the border and the massive restrictions on fundamental rights in the name of the Corona crisis were the high points so far in the daily breach of law and the constitution by government politicians.,605.1,,41953,2021,41953_2021_83257,605.1,security,security,1
Sie unterstützen Geflüchtete.,They support refugees.,606.1,,41113,2025,41113_2025_19647,606.1,humanitarian,humanitarian,1
Deutschland braucht qualifizierte und integrationswillige Zuwanderung.,Germany needs qualified immigration that is willing to integrate.,608.0,,41953,2013,41953_2013_41462,608,economic,economic,1
Im Rahmen eines Pilotprojekts sollen „Fachkräfteeinwanderungs-Attaches“ an ausgewählten deutschen Botschaften in Drittstaaten ernannt werden.,"As part of a pilot project, ""Skilled Immigration Attaches"" are to be appointed at selected German embassies in third countries.",602.2,,41521,2021,41521_2021_15031,602.2,economic,economic,1
"Wir gestalten Einwanderung,","We shape immigration,",607.0,,41113,2002,41113_2002_67282,607,cultural,cultural,1
"Das macht es möglich, dass wir unseren humanitären Verpflichtungen durch Resettlement und Relocation nachkommen.",This makes it possible for us to meet our humanitarian obligations through resettlement and relocation.,601.2,,41521,2017,41521_2017_65854,601.2,neutral,neutral,1
"Die starke Einwanderung nach Deutschland ist ein Anlass, endlich für ein vernünftiges Einwanderungsrecht",The strong immigration to Germany is an occasion to finally provide for a reasonable immigration law,602.2,,41420,2017,41420_2017_11803,602.2,cultural,cultural,1
Mit einer verstärkten Entwicklungszusammenarbeit wollen wir Fluchtursachen wirksam bekämpfen.,We want to effectively combat the causes of migration through increased development cooperation.,107,,41320,2025,41320_2025_44850,107,economic,economic,1
Hinzu kommt seit einigen Jahren die Überlastung durch die Massenmigration.,"In addition, for some years now there has been an overload due to mass migration.",601.2,,41953,2025,41953_2025_1844,601.2,neutral,neutral,1
Der UN-Migrationspakt will die Rechte von Geflüchteten und Arbeits­migrant*innen stärken.,The UN Migration Pact aims to strengthen the rights of refugees and migrant workers.,601.2,,41223,2021,41223_2021_40850,601.2,humanitarian,humanitarian,1
Wir wollen die Abschiebehaft abschaffen.,We want to abolish detention pending deportation.,201.0,,41113,2013,41113_2013_34633,201,humanitarian,humanitarian,1
"Es ist mit einem solidarischen und menschlichen Europa nicht vereinbar, dass Tausende von Menschen auf der Flucht im Mittelmeer ertrinken oder in rechtsfreien Räumen in Auffanglagern und Abschiebezentren an und vor den Grenzen der EU gefangen gehalten werden.",It is not compatible with a solidary and humane Europe that thousands of people drown on the run in the Mediterranean Sea or are imprisoned in lawless spaces in reception camps and deportation centers at and in front of the borders of the EU.,201.2,,41223,2021,41223_2021_41289,201.2,security,humanitarian,0
Tausende geflüchtete und zugewanderte Kinder und Jugendliche gehen in Deutschland in die Schule oder machen eine Ausbildung.,Thousands of refugee and immigrant children and young people are attending school or training in Germany.,607.2,,41223,2021,41223_2021_37786,607.2,economic,economic,1
Geflüchtete dürfen nicht in prekäre Arbeitsverhältnisse mit geringeren Rechten gezwungen werden.,Refugees must not be forced into precarious employment with fewer rights.,503,,41223,2017,41223_2017_82592,503,humanitarian,humanitarian,1
"Ausländerinnen und Ausländer, die schwere Straftaten begehen, sollen nach Verbüßung ihrer Strafe unverzüglich abgeschoben werden.",Foreigners who commit serious crimes should be deported immediately after serving their sentence.,601.2,,41320,2017,41320_2017_10680,601.2,security,security,1
"Für ältere Migrantinnen und Migranten wollen wir – wo nötig – Unterstützung anbieten, die auf ihre besonderen Lebenslagen eingeht.","For older migrants, we want to offer support - where necessary - that addresses their particular circumstances.",705.0,,41113,2009,41113_2009_4908,705,humanitarian,humanitarian,1
Ein Einwanderungsland braucht ein Einwanderungsgesetz,A country of immigration needs an immigration law,H,,41113,2017,41113_2017_58001,H,security,security,1
"Geflüchtete unterstützen, Integration in den Arbeitsmarkt fördern","Supporting refugees, promoting integration into the labor market",H,,41912,2025,41912_2025_24126,H,economic,economic,1
Grenzschließungen schaden dem innereuropäischen Handel und gefährden die Reisefreiheit der europäischen Bürger:innen.,Closing borders harms intra-European trade and jeopardizes the freedom of movement of European citizens.,108,,41912,2025,41912_2025_23776,108,economic,economic,1
außerdem wollen wir das eigenständige – vom Ehegatten unabhängige – Aufenthaltsrecht praxistauglicher ausgestalten.,and we also want to make the independent right of residence - independent of the spouse - more practicable.,503,,41320,2025,41320_2025_44470,503,humanitarian,humanitarian,1
Wir wollen die Europäische Agentur für Grenz- und Küstenwache Frontex rechtsstaatlich weiterentwickeln.,We want to further develop the European Border and Coast Guard Agency Frontex in accordance with the rule of law.,202.1,,41113,2025,41113_2025_20173,202.1,security,security,1
